trajectory_id,trajectory_index,energy_mean,energy_std,energy_min,energy_max,energy_early_mean,energy_late_mean,energy_late_minus_early
l96_nx40_complete_state_v1_traj_148,148,9.392636709783678,0.9382771924358216,6.420313794855751,12.07466620772703,9.511758338852127,9.27363129693871,-0.23812704191341716
l96_nx40_complete_state_v1_traj_149,149,9.200943513321391,0.9812065071038167,7.13652261200855,12.249090658810623,9.121254040408543,9.280555240406997,0.15930119999845438
l96_nx40_complete_state_v1_traj_150,150,9.444396069150567,1.0078553500904415,6.965989190979426,12.451735461357416,9.330429651922255,9.558251299630365,0.22782164770810986
l96_nx40_complete_state_v1_traj_151,151,9.485746912344098,0.921489900567906,7.256640666724552,12.027052986770137,9.43085162466261,9.540588643647355,0.1097370189847453
l96_nx40_complete_state_v1_traj_152,152,9.34427713306163,0.925347745174062,6.989365030693013,12.193737805933093,9.287642093697594,9.400856918728726,0.11321482503113245
l96_nx40_complete_state_v1_traj_153,153,9.27172509262951,0.9030420638965792,7.311366995596143,12.51261048019363,9.313739349562336,9.229751825215647,-0.08398752434668921
l96_nx40_complete_state_v1_traj_154,154,9.562913732354911,0.9230026389995952,7.420641247633971,12.567216525736601,9.639376600537263,9.486525462092732,-0.15285113844453058
l96_nx40_complete_state_v1_traj_155,155,9.230468749427375,0.8201661556908734,7.124107953139012,11.638026088195238,9.21179848530866,9.249120798654266,0.037322313345605096
l96_nx40_complete_state_v1_traj_156,156,9.185114710873798,0.9111282103500111,6.705832899115774,11.746162578611962,9.328731062801513,9.041638472460166,-0.2870925903413468
l96_nx40_complete_state_v1_traj_157,157,9.27223492131078,1.0760791063439585,6.587298727447026,13.163577852754425,9.493748348760471,9.050937604522016,-0.44281074423845546
l96_nx40_complete_state_v1_traj_158,158,9.258566924057249,0.846121525035733,6.887758030047547,12.18008927911818,9.254438307909922,9.262691512286386,0.00825320437646404
l96_nx40_complete_state_v1_traj_159,159,9.470424052170925,0.9613235797768949,6.960125118676153,12.359924298169465,9.562767471099392,9.378170724382878,-0.1845967467165135
l96_nx40_complete_state_v1_traj_160,160,9.351177816116097,0.9092198603148137,6.749601151406159,11.81153486661128,9.37714982468506,9.32523114609209,-0.051918678592970835
l96_nx40_complete_state_v1_traj_161,161,9.230821652377594,0.8032720186718013,6.812671651971904,11.667083076340747,9.313590011363603,9.148134043010103,-0.16545596835350018
l96_nx40_complete_state_v1_traj_162,162,9.373206261695849,1.100432066466276,6.80805972199512,12.940069574399644,9.243781163410606,9.502505091592521,0.25872392818191514
